SaleID,price
150142,9732.432998727356
150143,5768.619333699852
150144,998.4585444401877
150145,1874.3081892709006
150146,6881.433829884128
150147,1258.702328127276
150148,2261.4946286318536
150149,805.8118437958806
150150,3662.269300764673
150151,7349.641267426668
150152,564.8053611024352
150153,799.1767657730159
150154,18861.35015703515
150155,2790.89881112963
150156,382.1250123315177
150157,5398.570652489111
150158,1169.3563544434307
150159,9648.169834883236
150160,48282.31872463133
150161,841.3752986239981
150162,790.5791720887469
150163,725.5447508638505
150164,4904.067777287073
150165,3490.328007366955
150166,6821.68474016984
150167,2554.593867932548
150168,4944.894700164091
150169,1969.6835676795151
150170,3174.9367046067105
150171,4229.954308459543
150172,1647.0847780671106
150173,6466.196406180338
150174,2475.05244631769
150175,620.806664266423
150176,22622.81570311909
150177,227.46379281970036
150178,1870.8364029251761
150179,3177.306846464532
150180,1129.5229834057932
150181,1525.7478492351438
150182,6325.867619315929
150183,998.9371640420791
150184,620.0799333115614
150185,9219.113290964848
150186,2710.661213631204
150187,16957.269279635293
150188,2817.8990473986655
150189,5080.944598487669
150190,5578.522769702127
150191,133.22642396825276
150192,1899.531151838231
150193,4028.4676873678895
150194,16032.989041037406
150195,936.0450672447178
150196,18371.375324009332
150197,3075.806564305355
150198,4222.227836675547
150199,2114.3161130960543
150200,2291.9232863397256
150201,10015.117240728872
150202,2195.7540704172043
150203,460.37211949041364
150204,3600.1525185800974
150205,984.9250387027641
150206,12587.863855281877
150207,1519.2955852266778
150208,1280.6913367160164
150209,2339.069328022122
150210,5950.315231649146
150211,9865.129697329292
150212,10166.85490959691
150213,1206.8987037954275
150214,4337.356774028789
150215,138.76000668766028
150216,25384.274719666297
150217,2799.7441067768577
150218,10971.608867075136
150219,11319.600969297746
150220,2022.3026051235715
150221,8869.877212237447
150222,1002.0877840043041
150223,4597.19825652217
150224,657.9776752225443
150225,832.3775256900174
150226,5628.646656727336
150227,665.3166957074369
150228,890.730204088456
150229,759.3958231061642
150230,5514.930737928586
150231,717.3966955323092
150232,9896.840375526715
150233,1740.7400159194922
150234,809.9573304498558
150235,2967.094200207978
150236,682.5570260728459
150237,1471.0325015011622
150238,708.5581903007501
150239,1208.0912310382391
150240,7704.379248323305
150241,1870.9277230479343
150242,7862.702123202669
150243,3656.959695652634
150244,307.5076260658531
150245,2467.3464125865867
150246,2198.565512387235
150247,2905.5483870641783
150248,1595.1767313437142
150249,3759.1173500334526
150250,821.7065516401506
150251,897.4955603146211
150252,16270.570827117881
150253,2183.1518358229646
150254,4212.162924677958
150255,10205.737141719486
150256,408.61208468229233
150257,6707.788617152122
150258,8799.126851306613
150259,1834.3423962869183
150260,9599.713449994688
150261,2367.662760404296
150262,735.6894131936256
150263,4500.956597353532
150264,892.9732989977508
150265,1740.3268349564814
150266,408.20878929279047
150267,5717.973738080658
150268,1390.8962547077995
150269,12795.634138425843
150270,1132.6359771107996
150271,3972.955852007495
150272,27619.4279616177
150273,24871.233043243163
150274,649.2197240258674
150275,109.45656345668694
150276,2093.0535240445456
150277,11371.979783170185
150278,38207.97110399332
150279,7977.885121391848
150280,3195.0657594944296
150281,914.4290974351611
150282,688.1206302597839
150283,23112.023974825184
150284,3923.340833137508
150285,8426.800210602316
150286,17223.98029437598
150287,769.0736197187605
150288,1779.8816226052027
150289,347.2998624186554
150290,5044.935025966659
150291,21352.984698994424
150292,8887.072409283406
150293,2897.1942399475024
150294,14304.19390839513
150295,1055.9298035544712
150296,9641.32293097201
150297,443.6308785946442
150298,3629.9161602528484
150299,248.178217801507
150300,4251.482426888109
150301,28702.29738937151
150302,677.2487174065916
150303,3620.3976691495955
150304,930.2505593620226
150305,2539.413406892447
150306,5044.096557178209
150307,13027.245974996715
150308,1264.8878216967805
150309,1914.4710491334063
150310,994.6177676964435
150311,12986.793071630796
150312,8558.278233700461
150313,6937.090919863829
150314,553.1691228360289
150315,1970.335119074548
150316,19059.53673395158
150317,17333.841543514325
150318,5989.166246236784
150319,17034.238899290132
150320,3458.131718783221
150321,2654.3410962686485
150322,4216.533567890809
150323,9541.54769917851
150324,989.3482872837394
150325,1237.4596740044049
150326,515.592545423914
150327,403.9374892579143
150328,2029.0799282700484
150329,7961.50592042356
150330,10044.034481090755
150331,243.92430188432147
150332,62553.524331105466
150333,2794.8262121738708
150334,234.05216668924746
150335,10058.231846057992
150336,838.0535935972476
150337,3687.008737904326
150338,13089.268333709959
150339,3200.378296502545
150340,11460.800603680278
150341,6007.216922427623
150342,2651.285618344169
150343,2821.0527296995265
150344,3795.0535458027
150345,14462.29437787263
150346,3648.20354142604
150347,7941.85377516999
150348,2696.9550020901693
150349,1481.990182817506
150350,1762.7009169405662
150351,23105.05094426879
150352,12529.982060653238
150353,894.6619480013218
150354,2195.7714678558605
150355,13243.996195630338
150356,1897.8355934683723
150357,786.3278849461535
150358,13593.232847230056
150359,5493.8355019083865
150360,3813.593433556118
150361,1623.9522846254204
150362,2242.1926659630535
150363,22382.45444636076
150364,1016.6542893469824
150365,11487.12718009041
150366,6026.289102566569
150367,26884.97256538558
150368,1871.028088210641
150369,1348.6721208047734
150370,795.2893446480286
150371,11107.43031818933
150372,1978.3327055899517
150373,4679.0688287395305
150374,4059.2137171700037
150375,2350.209938998686
150376,827.6347000089789
150377,6830.118976445318
150378,10962.393574055157
150379,2750.0226327849705
150380,4377.397259408006
150381,5585.817305584512
150382,12222.124548348569
150383,3554.936055895575
150384,3490.315768869421
150385,1534.8418797514773
150386,5325.4103376284875
150387,6600.6080357631145
150388,6121.5261145868535
150389,880.2640342126199
150390,188.51227171505408
150391,1298.7867201890383
150392,1238.1228989777642
150393,2194.1107965677456
150394,1863.1700968368536
150395,2667.0759287013443
150396,2382.64619732362
150397,6760.721947799021
150398,17631.180377093344
150399,750.0781655405856
150400,8493.95118121699
150401,7256.598809975516
150402,1188.727835210342
150403,1072.2791611347084
150404,6790.705070675291
150405,6719.794953584882
150406,4513.682682046534
150407,1841.4719993022595
150408,10307.652734265352
150409,17356.911389816996
150410,10493.07264736266
150411,4048.9562956922423
150412,2985.2565250722564
150413,5182.024035017852
150414,13068.931352588608
150415,10083.564789239625
150416,16865.922286828434
150417,1809.9266369951483
150418,2127.871772369551
150419,1043.4726976932316
150420,9102.976981511383
150421,4744.216692478491
150422,18406.919420269965
150423,727.4514217088729
150424,7807.617332708716
150425,3648.5632386484212
150426,7705.1889964725715
150427,469.7806397159727
150428,13484.553107295316
150429,6430.241275264749
150430,2966.8999225168227
150431,1491.3450232053422
150432,660.084041802821
150433,10224.692525060025
150434,2978.2244223086323
150435,40205.34220875919
150436,559.2331544839894
150437,751.4600143625476
150438,1788.3692024808884
150439,1148.042204798139
150440,1438.6172781097603
150441,409.44161670851355
150442,3118.5951948615116
150443,3332.6731599279265
150444,14232.926206537333
150445,17775.206204170194
150446,11232.355467060006
150447,166.7295923694747
150448,13772.65850412826
150449,23764.055001474306
150450,5910.61776042904
150451,1194.6189281173947
150452,4382.88156183452
150453,10912.162863174859
150454,6962.324133853759
150455,6886.538441247481
150456,17826.34369902537
150457,1409.2113772104162
150458,10136.747771984843
150459,10605.880375795761
150460,3762.3056640187024
150461,1496.5021364116838
150462,8882.490039747106
150463,3599.13527966739
150464,5659.890135912914
150465,11190.936463520522
150466,1784.2158593897825
150467,12542.260512710376
150468,5421.48210715871
150469,4663.955849545646
150470,1780.0757566064449
150471,4217.435505744228
150472,10867.276890952187
150473,3220.0397838646054
150474,1176.2811860073612
150475,724.5028984265628
150476,836.1357794531859
150477,5257.619010736152
150478,723.5418673925406
150479,1278.0992853191728
150480,5250.851485366625
150481,1429.7700647558217
150482,1243.834685595216
150483,2379.0267025227
150484,1868.8759164720127
150485,1409.6130690882203
150486,813.6342206586396
150487,1202.8343943748432
150488,960.9932854398146
150489,1072.3457999772006
150490,9042.090878145373
150491,10593.223530331212
150492,4367.134901250217
150493,4593.489039425185
150494,15804.803415452538
150495,7770.5071805606585
150496,2484.3681047476775
150497,3543.203998641213
150498,68062.79509880143
150499,10631.312437225906
150500,3671.566569639681
150501,10621.207321888513
150502,8349.729556942037
150503,14776.059473030202
150504,2450.6074284933547
150505,4417.445809916691
150506,2356.9366547692953
150507,1926.1185598266452
150508,1390.2151268959074
150509,9176.116840110957
150510,3343.3037107702366
150511,1806.94073209841
150512,6682.654119260812
150513,1013.4301535961569
150514,724.6293721369232
150515,2135.1541306795807
150516,881.217534119904
150517,884.3463120873696
150518,1906.9485919431118
150519,4600.487955134231
150520,5365.619340555773
150521,8473.956000832957
150522,16373.971801410167
150523,22620.236545185584
150524,2957.5803704152986
150525,13111.458497693853
150526,768.9077114323482
150527,1139.2216934740168
150528,7952.985402788023
150529,3015.5941260444315
150530,7574.6623048541305
150531,6575.844503068437
150532,7316.233647608808
150533,1340.8154810753754
150534,14167.69706662792
150535,12817.529229522625
150536,6763.312657098886
150537,543.6940745785731
150538,2216.20785750731
150539,11471.27966056423
150540,13905.058133770468
150541,8614.133810278541
150542,1353.381856204467
150543,10892.566780730687
150544,6979.004441695039
150545,845.5368761940446
150546,5026.81348376972
150547,1889.2625668625692
150548,1919.7645696367208
150549,818.1279929153771
150550,3360.434319857801
150551,29134.084030653816
150552,6362.59936019789
150553,1825.6167104776725
150554,8742.03732250708
150555,4495.799121727994
150556,22412.95198758162
150557,6256.864247072163
150558,2836.546380012035
150559,5655.64487893397
150560,2530.8351089197
150561,2730.8740983917105
150562,1005.8844439738918
150563,9475.883678314993
150564,14496.900221560481
150565,1716.352721255773
150566,3626.936028699419
150567,1262.3513008271768
150568,1055.8760340911879
150569,7673.462633898406
150570,1527.1531810505485
150571,15225.77455460831
150572,2137.3676718481784
150573,10305.916296691445
150574,11394.233646972927
150575,1723.7481444095342
150576,1349.9393488126702
150577,443.32040977364926
150578,13235.11859079203
150579,383.6349972757055
150580,4947.132660501591
150581,29850.310070506494
150582,4964.084818494935
150583,2251.5244341813586
150584,12948.442124957815
150585,560.115162515797
150586,12975.981385825557
150587,3922.708988291089
150588,517.7774442296479
150589,4882.22964628228
150590,11154.585035033666
150591,11814.98809520472
150592,1722.1640768434754
150593,14491.25335549891
150594,1827.154636842412
150595,23377.948142379057
150596,1692.1843557050195
150597,6910.304378700636
150598,5139.30649453876
150599,644.1554283078196
150600,8607.578575177038
150601,1734.0204255744852
150602,18431.768096409665
150603,10392.832116424192
150604,2262.5308969080306
150605,1956.6357126270773
150606,4637.9746376443845
150607,4880.036362555544
150608,1441.1855593720747
150609,1040.7483777215523
150610,1557.5176354100824
150611,1824.5236284959587
150612,7938.048327112102
150613,934.2181727663865
150614,30171.585496143936
150615,642.594999227588
150616,10072.479762917736
150617,584.1259091166642
150618,1790.7648678636274
150619,12760.075483518416
150620,3503.6313502237963
150621,7563.260452772942
150622,9952.62491106068
150623,9637.694111464167
150624,388.44440042093277
150625,5122.349436986763
150626,2888.166153453466
150627,7014.438047387046
150628,544.1615473047996
150629,1198.5577639672506
150630,4715.847479302485
150631,14152.494032652792
150632,1831.1022463393933
150633,5703.742324704723
150634,7754.689320979457
150635,2421.9161662053957
150636,5743.325443551366
150637,601.4163199901224
150638,13566.38221180792
150639,6647.106463126096
150640,1005.4457686194398
150641,20316.174681481403
150642,9804.731882596909
150643,5840.306021595512
150644,23305.03698965859
150645,16126.548946931905
150646,11038.858480289644
150647,3234.6013810801196
150648,4734.110334170034
150649,12946.055183733915
150650,4518.902845070545
150651,1334.414046938989
150652,27832.9993712441
150653,1196.3270782558948
150654,4733.757963488395
150655,5105.8784067470115
150656,893.930584006456
150657,13689.947861048917
150658,1272.1259791631348
150659,8295.493036200205
150660,1199.9424034036629
150661,397.94773375691074
150662,8230.501564053302
150663,2853.7131477691064
150664,10404.543079965788
150665,1049.890880707629
150666,1397.9868168224964
150667,5768.061305698344
150668,3881.096004050579
150669,4814.804427914891
150670,6236.416670488685
150671,3838.700871722742
150672,2280.476723871967
150673,5061.315590926826
150674,19648.41438985563
150675,4576.184178870424
150676,1573.6403612878235
150677,887.1969633863711
150678,1953.958583852589
150679,4138.683433250797
150680,2671.3157455244077
150681,26433.069721599863
150682,2433.5693260674752
150683,6731.138545708254
150684,2065.672853188144
150685,940.8184638552818
150686,20239.890972073277
150687,3005.96071215394
150688,1845.901205117853
150689,1165.9408198117749
150690,864.9156216957914
150691,12752.542041916451
150692,978.3743084481866
150693,5412.916965634589
150694,5073.299424072535
150695,6891.21330777734
150696,1329.5912804163986
150697,2362.9127801121676
150698,36073.275780334254
150699,1181.7495255984725
150700,25104.266355244
150701,907.2844377859199
150702,9564.307390658954
150703,13545.297900440048
150704,5906.597993082458
150705,1055.4865929684397
150706,11272.158012284257
150707,4628.3390379774555
150708,1309.6431502404284
150709,1738.9712388371338
150710,11116.108514414658
150711,4390.66400925808
150712,7358.103635088476
150713,7377.073585003553
150714,2617.6829986922166
150715,19091.28028713681
150716,278.14254246935104
150717,44567.79502875648
150718,9880.86458810599
150719,5276.813541500125
150720,5678.858390008174
150721,3174.762789754436
150722,2815.237621229756
150723,3334.085796927517
150724,1461.1974859809882
150725,1008.9689274247202
150726,1524.2691300101505
150727,10732.23417987554
150728,31512.985880433815
150729,2987.8838260389984
150730,5822.893015810187
150731,6248.443922016322
150732,13223.342146277828
150733,3402.947423318132
150734,3135.1075429548055
150735,5428.461453714884
150736,2379.6597266480057
150737,24249.49370980657
150738,14232.369437027923
150739,1822.6227858495886
150740,287.37460807144953
150741,4808.052900478289
150742,339.58047126609415
150743,651.0254864719764
150744,1386.944025740178
150745,1085.3559541701966
150746,2500.1130503987533
150747,1033.2882561018557
150748,10518.915517713498
150749,1262.8476088965008
150750,1121.7954351653536
150751,6299.618958382931
150752,76227.65245372034
150753,9690.553546520292
150754,1161.2443996310171
150755,1315.3464705627998
150756,11601.976436586887
150757,21932.958556619866
150758,58575.70620649836
150759,443.8832406338418
150760,1376.253799733176
150761,3470.709844289667
150762,666.2430144525413
150763,12292.283715830908
150764,9926.852504478156
150765,2626.730844512126
150766,2118.6938622650623
150767,2626.188599934587
150768,3853.8964992964666
150769,3223.994897413103
150770,826.0223318823606
150771,1167.9686082791095
150772,45.080300140068246
150773,1605.1697190571213
150774,3431.171858958649
150775,2424.402051497491
150776,2486.084628181436
150777,15620.73680680436
150778,2878.300319500019
150779,1691.7361563883323
150780,15131.977790725785
150781,4752.343733264021
150782,33078.79075899706
150783,764.9542361114079
150784,2007.8785356315393
150785,11922.478410356885
150786,7944.915079510743
150787,1065.5874072307413
150788,21731.715547990483
150789,2604.008769690913
150790,2651.6503457120602
150791,7474.882821950933
150792,981.76819537787
150793,2434.1542211218148
150794,6431.421030297849
150795,3256.015588222269
150796,9016.296709072905
150797,4154.426624884839
150798,1894.5234762939644
150799,7247.425951442654
150800,2036.531497339938
150801,7218.191623420595
150802,884.7072698448384
150803,14999.378079563183
150804,6889.914834431081
150805,3307.7790960592392
150806,12939.283609696837
150807,5085.950630425148
150808,15501.263631932601
150809,1965.2943117191162
150810,245.0430557665248
150811,887.58493066912
150812,1355.8931103238747
150813,797.8014727036019
150814,1882.468236731618
150815,1710.15507660613
150816,1600.7384958694397
150817,23078.29565467788
150818,6928.424723868286
150819,840.5755246614763
150820,9818.775422219642
150821,6674.919374160643
150822,7244.6138543354045
150823,2192.660167063945
150824,1866.9413068640895
150825,3045.0154197421043
150826,2982.3779269378247
150827,11795.589666581433
150828,12505.494341643176
150829,6184.933444908214
150830,1427.0920172076399
150831,1434.179050853258
150832,8353.969689191686
150833,4545.4897830543705
150834,7772.837086594643
150835,4507.151216973896
150836,12171.018576407823
150837,717.3133880759742
150838,539.1799595315808
150839,6252.767549270694
150840,6579.207322051104
150841,1566.9028903867568
150842,870.4412057659376
150843,3286.8001158257703
150844,2847.1491331487923
150845,5194.029721240417
150846,7847.7189382189845
150847,1456.0015032952392
150848,5887.839330481522
150849,1376.813187211965
150850,11338.328130043526
150851,15092.674572964785
150852,15226.336875541365
150853,2553.7938624267476
150854,2739.588821199246
150855,3026.531803389428
150856,1659.7832437858096
150857,1066.1410983254
150858,160.6627403966712
150859,10759.709739934777
150860,1397.1992209439845
150861,1198.8647929993208
150862,1276.6923568078823
150863,3105.152887014484
150864,4098.786821781925
150865,8218.685034510781
150866,265.31143902072233
150867,21412.146229494356
150868,5614.268836938171
150869,2648.826590416813
150870,1152.5995012754572
150871,3332.474940566665
150872,1503.2361242815978
150873,4340.872717317472
150874,490.32133932205716
150875,2694.6337992938834
150876,1604.9709586510094
150877,749.286905521179
150878,4756.246335592565
150879,10720.497673575108
150880,778.9996304253989
150881,196.88692900136869
150882,20359.286261075355
150883,1131.2943415943969
150884,22700.969882220103
150885,14677.595411939528
150886,342.63174212525723
150887,6769.383726804319
150888,1074.0247396109528
150889,1764.2523019591144
150890,6188.762310202515
150891,3720.921264643123
150892,1196.0287142484092
150893,1446.956003554608
150894,7549.098138805373
150895,983.4425504471317
150896,2772.3811356362894
150897,17380.291956128018
150898,9571.050761614068
150899,1641.4170649937978
150900,5919.230562658742
150901,4373.2905332184055
150902,551.2528859929329
150903,34822.64868335006
150904,1445.5345716067486
150905,2194.73037603572
150906,8988.524672407937
150907,1025.8939455988834
150908,3110.55380934241
150909,978.3384177858763
150910,830.1821023595671
150911,6788.23840901786
150912,5578.4017683890315
150913,5646.364195400385
150914,3630.9618185958816
150915,4435.223773411195
150916,1926.1991724602403
150917,9244.49561529732
150918,3620.00261864506
150919,902.7565230971722
150920,2658.095909004739
150921,1716.1199798222558
150922,2896.112878102024
150923,1472.684153585947
150924,6494.623535328715
150925,355.977918732484
150926,2332.995363710196
150927,3413.774471103403
150928,22311.387334286854
150929,4172.934159441519
150930,13817.570607385544
150931,7533.554889245024
150932,393.70339270829214
150933,8389.121967618405
150934,1869.8163858603375
150935,6108.166380751374
150936,2122.6203854007254
150937,546.1869513408034
150938,1343.1092849003003
150939,5488.176850969374
150940,6144.477550692085
150941,5790.334511055838
150942,3916.2982787886203
150943,1848.9637266440168
150944,10305.916296691445
150945,3284.709072759362
150946,1426.324613032973
150947,4146.522343323653
150948,5462.376399213825
150949,78663.35485384488
150950,7759.21613302118
150951,6240.191317204153
150952,2794.216658585856
150953,2225.0835101900634
150954,12007.114563680236
150955,8505.31713192773
150956,3137.974658729054
150957,10048.29560223719
150958,1024.0125745889854
150959,2155.0076229118495
150960,10579.032622414761
150961,1990.3552930453816
150962,7361.446726569897
150963,1965.0887049562584
150964,1310.9992362017106
150965,1106.7261488487347
150966,16000.01831389279
150967,4110.382516280574
150968,2375.0891501418882
150969,946.6120915912143
150970,1132.832210914316
150971,2110.1753812323595
150972,5659.383074814238
150973,9369.082516412987
150974,7006.841435980101
150975,10457.019149929121
150976,516.1072898974223
150977,13955.703618609841
150978,189.81809808843565
150979,323.8197186497922
150980,2689.711363488058
150981,1580.7050492964947
150982,5914.741493120179
150983,1674.2985256434831
150984,3920.123315350508
150985,33981.99932128208
150986,4607.9568646333755
150987,2829.527390021117
150988,2457.7049072618956
150989,11885.832734390033
150990,3211.7271928404266
150991,5399.434116363218
150992,1105.675227865572
150993,807.9731191033886
150994,1798.1118339579907
150995,4595.033122390229
150996,934.9954949229864
150997,5562.29973069478
150998,3047.5882226971407
150999,9605.785222843797
151000,1043.1494162885756
151001,-56.72603011595239
151002,2605.5408064649687
151003,194.9484877015047
151004,5975.355206395133
151005,893.5476156387745
151006,8409.93992586633
151007,1864.1442521267609
151008,13833.418139314766
151009,1059.894711421544
151010,237.25524040108905
151011,4259.841781960125
151012,432.71169649055014
151013,10954.23425155102
151014,18100.186030661083
151015,1502.1754606103336
151016,2515.342393590117
151017,1565.8892293502695
151018,2665.8344884625126
151019,4444.633863415322
151020,1676.3886354886058
151021,1094.2717602744715
151022,739.5026563561809
151023,4589.316195526122
151024,16628.074957657816
151025,2439.586522956988
151026,5421.069361861409
151027,7475.934522540103
151028,2103.7959476876586
151029,4801.099410229015
151030,7278.580983346708
151031,665.6421805527223
151032,1015.8089840411083
151033,13901.83164972474
151034,3150.8867228280824
151035,1869.6152727191156
151036,849.9981118003709
151037,638.1122944329611
151038,12021.00059107536
151039,705.9768583695736
151040,15843.408172760714
151041,1519.8113439278898
151042,450.30129183157646
151043,127.01310306189386
151044,3530.68938790881
151045,298.8561155524801
151046,10133.930882211
151047,1183.3589398848405
151048,5662.509239319114
151049,469.06836028767805
151050,2529.608860463698
151051,18750.465775089022
151052,2055.604622525434
151053,3196.8936565861263
151054,3711.43279978509
151055,591.0700029793522
151056,456.78138277846483
151057,5945.945193748932
151058,1618.018516905296
151059,13961.984678252895
151060,4015.3081623300177
151061,1762.4656992905739
151062,3649.1401557574154
151063,8274.51129249462
151064,8847.156749493719
151065,856.5161986698777
151066,17014.626544842213
151067,8279.803367509037
151068,7680.356090916407
151069,616.0831594802303
151070,3497.651301873956
151071,11795.04367164412
151072,1995.3528155079775
151073,1929.7277988998362
151074,1144.6704749772043
151075,288.5034309126422
151076,935.5986911473685
151077,1344.1593552860497
151078,8054.407174795845
151079,2263.6471751578392
151080,3801.110663813556
151081,1047.1783529369932
151082,2218.2529042366014
151083,11968.80006640732
151084,709.4240119236028
151085,1593.1994788241832
151086,4563.739982663103
151087,31282.572257141575
151088,907.2957310090401
151089,1681.0610540175094
151090,5321.797798059494
151091,123.18576922517549
151092,1344.5145930126082
151093,10034.116310273535
151094,16994.358443406527
151095,5558.651567903987
151096,1901.6521735708288
151097,5962.9969481617145
151098,894.0155938314695
151099,3259.0542470663872
151100,3182.007211456478
151101,1406.8154692826015
151102,22899.344425978634
151103,16067.575792271015
151104,1567.965220954722
151105,821.2158344117372
151106,1034.808283534816
151107,18973.66676210428
151108,1510.479349775466
151109,1713.067701148031
151110,2250.6178812455855
151111,178.92771233150097
151112,551.0370019873069
151113,5681.696632143845
151114,390.6690745833405
151115,6566.870193907191
151116,4577.59429575498
151117,10639.507377320311
151118,1330.9196553546637
151119,23822.265632063434
151120,15881.976193902527
151121,4634.178124326574
151122,2557.548936073633
151123,2760.932420628448
151124,5876.2794756518315
151125,2581.319047535002
151126,10903.292175152135
151127,6838.80405756107
151128,8075.603309306125
151129,271.6334347687448
151130,10426.036404210647
151131,6164.690784794637
151132,4482.399108496829
151133,2201.027085004895
151134,8581.647950914925
151135,11950.10715691929
151136,3232.9217360542484
151137,1624.9484513752818
151138,22448.22849730787
151139,7436.193738304746
151140,5740.945252842319
151141,2322.7813974982637
151142,5594.8838094281155
151143,1925.778400455481
151144,1436.1752842727465
151145,11843.908746132198
151146,6494.56319575804
151147,5820.572868200665
151148,780.5189218442721
151149,1339.9538564566806
151150,3280.920889947858
151151,2570.874304426622
151152,2350.1407040907397
151153,444.38871028061965
151154,1854.0463607018614
151155,1219.6008092582842
151156,11357.948935637942
151157,10651.001655472017
151158,2429.5266547223655
151159,559.2122820919477
151160,417.61940442449526
151161,7987.538392188315
151162,794.3503992147162
151163,2725.2237203088634
151164,328.2160020162743
151165,1425.1671575509708
151166,4962.286132745262
151167,6480.405716514854
151168,5149.978891293242
151169,15618.423229233586
151170,4975.23768245996
151171,10183.115320151555
151172,833.3987762073248
151173,1650.1986490508675
151174,2319.1621152981043
151175,739.6813810223796
151176,6268.89613618534
151177,1957.761669271028
151178,870.309827757561
151179,4817.095170496289
151180,11538.877908758148
151181,6103.660992038921
151182,903.2681672178574
151183,3639.9926336463477
151184,7807.165942307078
151185,12766.418091826643
151186,1125.1117892319394
151187,3056.553553116002
151188,22532.3743494445
151189,13726.643142669302
151190,1704.7273657126573
151191,1621.3014272675446
151192,3482.3544575691994
151193,1085.4687875478494
151194,1872.0401145465921
151195,1243.8648582937146
151196,5074.011509724551
151197,2518.856728494191
151198,622.429638193026
151199,6619.785887877057
151200,8069.504906347853
151201,1305.800918707679
151202,828.8318424875629
151203,2152.636739238763
151204,8236.11623674608
151205,32343.772614846064
151206,11289.50065775439
151207,11720.44784185096
151208,9149.92599978827
151209,1003.3068186485245
151210,934.4296433389038
151211,14802.344013139038
151212,9498.8633874214
151213,11420.716996286308
151214,10016.657724685425
151215,8528.922304857308
151216,8724.31060959501
151217,10109.262447593974
151218,323.58288479684893
151219,6997.197815784458
151220,928.166322170411
151221,2658.5038033810597
151222,1179.720013000942
151223,23989.478724127912
151224,17611.93348388163
151225,1362.122729330972
151226,1129.264389311582
151227,9850.69944984206
151228,3921.5741760675646
151229,376.3907517152885
151230,7002.734984550284
151231,2357.295930624364
151232,13547.655938395801
151233,4366.750778552993
151234,5398.127755767729
151235,6357.892624839108
151236,2395.7270520411257
151237,8302.369242797993
151238,1775.12491923709
151239,2039.3336757969128
151240,12344.95471910484
151241,8996.001300755346
